0000019481,CLEAR CHANNEL OUTDOOR HLDGS,COM,18453H106,448,177740,SH,,OTR,,0,177740,0
0000019481,CLEAR CHANNEL OUTDOOR HLDGS,COM,18453H106,4,753,SH,,SOLE,,753,0,0
0000019481,IHEARTMEDIA INC,COM CL A,45174J509,63233,725321,SH,,OTR,,0,725321,0
0000019481,ISHARES TR,IBOXX HI YD ETF,464288513,3208,36803,SH,,OTR,,0,36803,0
0000019481,SPDR SERIES TRUST,BLOOMBERG BRCLYS,78468R622,689,7902,SH,,OTR,,0,7902,0
0000019481,SPDR SERIES TRUST,BLOOMBERG SRT TR,78468R408,2097,24049,SH,,OTR,,0,24049,0
0000019481,VANECK VECTORS ETF TR,HIGH YLD MUN ETF,92189H409,454,5211,SH,,OTR,,0,5211,0
